Date Stamped,Registrant Name,Registration Number,Document Type,Short Form Name,Foreign Principal Name,Foreign Principal Country,URL
4/26/2016,"Raben Group, LLC",5932,Short-Form,"Soto, Eduardo",,,https://efile.fara.gov/docs/5932-Short-Form-20160426-54.pdf
4/26/2016,"Raben Group, LLC",5932,Short-Form,"Raben, Robert",,,https://efile.fara.gov/docs/5932-Short-Form-20160426-58.pdf
4/26/2016,"Raben Group, LLC",5932,Short-Form,"Huffman, Katharine",,,https://efile.fara.gov/docs/5932-Short-Form-20160426-56.pdf
4/25/2016,Singapore Economic Development Board,2003,Short-Form,"Eng, Kun Long John",,,https://efile.fara.gov/docs/2003-Short-Form-20160425-130.pdf
4/25/2016,Singapore Economic Development Board,2003,Short-Form,"Chua, Valerie Jia Lin",,,https://efile.fara.gov/docs/2003-Short-Form-20160425-132.pdf
4/22/2016,"Akin, Gump, Strauss, Hauer & Feld, LLP",3492,Short-Form,"Davis, Smith W.",,,https://efile.fara.gov/docs/3492-Short-Form-20160422-254.pdf
4/22/2016,"Akin, Gump, Strauss, Hauer & Feld, LLP",3492,Short-Form,"Pongrace, Donald R.",,,https://efile.fara.gov/docs/3492-Short-Form-20160422-252.pdf
4/22/2016,"Park Strategies, LLC",6350,Short-Form,"D'Amato, Alfonse M.",,,https://efile.fara.gov/docs/6350-Short-Form-20160422-2.pdf
4/22/2016,"Park Strategies, LLC",6350,Short-Form,"Fossella, Vito",,,https://efile.fara.gov/docs/6350-Short-Form-20160422-12.pdf
4/22/2016,"Park Strategies, LLC",6350,Short-Form,"Miller, Melvin",,,https://efile.fara.gov/docs/6350-Short-Form-20160422-10.pdf
4/22/2016,"Park Strategies, LLC",6350,Short-Form,"Siracuse, Kraig",,,https://efile.fara.gov/docs/6350-Short-Form-20160422-6.pdf
4/22/2016,"Park Strategies, LLC",6350,Short-Form,"D'Amato, Christopher P.",,,https://efile.fara.gov/docs/6350-Short-Form-20160422-4.pdf
4/22/2016,"Akin, Gump, Strauss, Hauer & Feld, LLP",3492,Short-Form,"Murry, Roger",,,https://efile.fara.gov/docs/3492-Short-Form-20160422-256.pdf
4/22/2016,"Park Strategies, LLC",6350,Short-Form,"Zagame, John",,,https://efile.fara.gov/docs/6350-Short-Form-20160422-8.pdf
4/21/2016,"Arnold, Jim",6349,Short-Form,"Arnold, Jim",,,https://efile.fara.gov/docs/6349-Short-Form-20160421-2.pdf
4/20/2016,"Podesta Group, Inc.",5926,Short-Form,"Lahey, Josh",,,https://efile.fara.gov/docs/5926-Short-Form-20160420-316.pdf
4/19/2016,"Podesta Group, Inc.",5926,Short-Form,"Chandra, Tara",,,https://efile.fara.gov/docs/5926-Short-Form-20160419-314.pdf
4/18/2016,"Squire Patton Boggs, LLP",2165,Short-Form,"Schnittger, David",,,https://efile.fara.gov/docs/2165-Short-Form-20160418-620.pdf
4/15/2016,"Squire Patton Boggs, LLP",2165,Short-Form,"Kingston, Jack",,,https://efile.fara.gov/docs/2165-Short-Form-20160415-618.pdf
4/15/2016,Singapore Tourism Board,2414,Short-Form,"Knobloch, James L.",,,https://efile.fara.gov/docs/2414-Short-Form-20160415-60.pdf
4/15/2016,Singapore Tourism Board,2414,Short-Form,"Barber, Joanna",,,https://efile.fara.gov/docs/2414-Short-Form-20160415-58.pdf
4/12/2016,"JETRO, New York",1643,Short-Form,"Higuchi, Taisuke",,,https://efile.fara.gov/docs/1643-Short-Form-20160412-288.pdf
4/12/2016,"Squire Patton Boggs, LLP",2165,Short-Form,"Turner, Jeffrey L.",,,https://efile.fara.gov/docs/2165-Short-Form-20160412-616.pdf
4/12/2016,"APCO Worldwide, Inc.",6291,Short-Form,"Eymond-Laritaz, Thomas",,,https://efile.fara.gov/docs/6291-Short-Form-20160412-24.pdf
4/11/2016,"Squire Patton Boggs, LLP",2165,Short-Form,"Matheson, Jim",,,https://efile.fara.gov/docs/2165-Short-Form-20160411-614.pdf
4/10/2016,"Squire Patton Boggs, LLP",2165,Short-Form,"Samolis, Frank R.",,,https://efile.fara.gov/docs/2165-Short-Form-20160410-612.pdf
4/8/2016,Hogan Lovells US LLP,2244,Short-Form,"Stetson, Catherine E.",,,https://efile.fara.gov/docs/2244-Short-Form-20160408-60.pdf
4/5/2016,"Venable, LLP",5931,Short-Form,"Manchester, Doreen",,,https://efile.fara.gov/docs/5931-Short-Form-20160405-42.pdf
4/5/2016,"Podesta Group, Inc.",5926,Short-Form,"Bohlen, Will",,,https://efile.fara.gov/docs/5926-Short-Form-20160405-312.pdf
4/5/2016,"Podesta Group, Inc.",5926,Short-Form,"Anderson, John",,,https://efile.fara.gov/docs/5926-Short-Form-20160405-310.pdf
4/3/2016,Alexandria Group International,6347,Short-Form,"Harris, Marshall",,,https://efile.fara.gov/docs/6347-Short-Form-20160403-2.pdf
4/2/2016,"Witt Global Partners, LLC",6348,Short-Form,"Harsch, Jonathan",,,https://efile.fara.gov/docs/6348-Short-Form-20160402-8.pdf
4/2/2016,"Witt Global Partners, LLC",6348,Short-Form,"Davis, Henry",,,https://efile.fara.gov/docs/6348-Short-Form-20160402-6.pdf
4/2/2016,"Witt Global Partners, LLC",6348,Short-Form,"Kopp, George",,,https://efile.fara.gov/docs/6348-Short-Form-20160402-4.pdf
4/2/2016,"Witt Global Partners, LLC",6348,Short-Form,"Stewart, Edward B.",,,https://efile.fara.gov/docs/6348-Short-Form-20160402-2.pdf
4/1/2016,"Sorini, Samet & Associates, LLC",5839,Short-Form,"Sorini, Ronald J.",,,https://efile.fara.gov/docs/5839-Short-Form-20160401-48.pdf
4/1/2016,"Sorini, Samet & Associates, LLC",5839,Short-Form,"Neumann, Daniel",,,https://efile.fara.gov/docs/5839-Short-Form-20160401-50.pdf
4/1/2016,"Sorini, Samet & Associates, LLC",5839,Short-Form,"Samet, Andrew",,,https://efile.fara.gov/docs/5839-Short-Form-20160401-46.pdf
3/31/2016,Hogan Lovells US LLP,2244,Short-Form,"Kaplan, H. Deen",,,https://efile.fara.gov/docs/2244-Short-Form-20160331-58.pdf
3/30/2016,VisitBritain,579,Short-Form,"Kroon-Fiorita, Brigitta",,,https://efile.fara.gov/docs/579-Short-Form-20160330-54.pdf
3/30/2016,DLA Piper US LLP,3712,Short-Form,"Castle, Michael",,,https://efile.fara.gov/docs/3712-Short-Form-20160330-426.pdf
3/30/2016,DLA Piper US LLP,3712,Short-Form,"Bell, Nathaniel",,,https://efile.fara.gov/docs/3712-Short-Form-20160330-424.pdf
3/30/2016,DLA Piper US LLP,3712,Short-Form,"Phillips, Steven R.",,,https://efile.fara.gov/docs/3712-Short-Form-20160330-428.pdf
3/30/2016,VisitBritain,579,Short-Form,"Ruttle, Courtney",,,https://efile.fara.gov/docs/579-Short-Form-20160330-52.pdf
3/30/2016,VisitBritain,579,Short-Form,"Rogoz, Ellen",,,https://efile.fara.gov/docs/579-Short-Form-20160330-50.pdf
3/30/2016,VisitBritain,579,Short-Form,"Levy, Rachel",,,https://efile.fara.gov/docs/579-Short-Form-20160330-48.pdf
3/30/2016,Hogan Lovells US LLP,2244,Short-Form,"Monts III, William L.",,,https://efile.fara.gov/docs/2244-Short-Form-20160330-56.pdf
3/29/2016,Kindel Gagan,6346,Short-Form,"Flintoft, Thomas",,,https://efile.fara.gov/docs/6346-Short-Form-20160509-12.pdf
3/29/2016,Kindel Gagan,6346,Short-Form,"Gagan, Michael S.",,,https://efile.fara.gov/docs/6346-Short-Form-20160509-10.pdf
3/29/2016,Kindel Gagan,6346,Short-Form,"Kindel, Maureen A.",,,https://efile.fara.gov/docs/6346-Short-Form-20160509-8.pdf
3/28/2016,"Finsbury, LLC",6293,Short-Form,"Etkin, Scott",,,https://efile.fara.gov/docs/6293-Short-Form-20160328-34.pdf
3/28/2016,MediaFix Associates,6345,Short-Form,"Schwada, John",,,https://efile.fara.gov/docs/6345-Short-Form-20160328-2.pdf
3/28/2016,"Finsbury, LLC",6293,Short-Form,"Rosner, Ben",,,https://efile.fara.gov/docs/6293-Short-Form-20160328-36.pdf
3/25/2016,"Livingston Group, LLC",6344,Short-Form,"Duncan, John",,,https://efile.fara.gov/docs/6344-Short-Form-20160325-8.pdf
3/25/2016,"Livingston Group, LLC",6344,Short-Form,"Kingsbury, Cathryn",,,https://efile.fara.gov/docs/6344-Short-Form-20160325-6.pdf
3/25/2016,"Livingston Group, LLC",6344,Short-Form,"Martin, J. Allen",,,https://efile.fara.gov/docs/6344-Short-Form-20160325-2.pdf
3/25/2016,"Livingston Group, LLC",6344,Short-Form,"Livingston, Robert L.",,,https://efile.fara.gov/docs/6344-Short-Form-20160325-4.pdf
3/25/2016,"Sanitas International, LLC",5963,Short-Form,"Basile, Thomas",,,https://efile.fara.gov/docs/5963-Short-Form-20160325-72.pdf
3/25/2016,"Livingston Group, LLC",6344,Short-Form,"Fitz-Pegado, Lauri",,,https://efile.fara.gov/docs/6344-Short-Form-20160325-10.pdf
3/24/2016,"Sanitas International, LLC",5963,Short-Form,"Fryer, Bruce",,,https://efile.fara.gov/docs/5963-Short-Form-20160324-74.pdf
3/24/2016,"Sanitas International, LLC",5963,Short-Form,"Harvin, Christopher",,,https://efile.fara.gov/docs/5963-Short-Form-20160324-76.pdf
3/24/2016,"Sanitas International, LLC",5963,Short-Form,"Ellis, Steven G.",,,https://efile.fara.gov/docs/5963-Short-Form-20160324-78.pdf
3/22/2016,BLJ Worldwide LTD,5875,Short-Form,"Vallejo, Mariana Quevedo",,,https://efile.fara.gov/docs/5875-Short-Form-20160322-164.pdf
3/22/2016,"Podesta Group, Inc.",5926,Short-Form,"Afkhami, Hastie",,,https://efile.fara.gov/docs/5926-Short-Form-20160322-308.pdf
3/21/2016,"Southwest Strategies, LLC",6343,Short-Form,"Jones, Brandon",,,https://efile.fara.gov/docs/6343-Short-Form-20160321-4.pdf
3/21/2016,Brand South Africa,6342,Short-Form,"Baloyi, Mdunwazi Robert",,,https://efile.fara.gov/docs/6342-Short-Form-20160321-2.pdf
3/21/2016,"Southwest Strategies, LLC",6343,Short-Form,"Johnson, Ashley",,,https://efile.fara.gov/docs/6343-Short-Form-20160321-6.pdf
3/21/2016,"Southwest Strategies, LLC",6343,Short-Form,"Ziegaus, Alan",,,https://efile.fara.gov/docs/6343-Short-Form-20160321-2.pdf
3/18/2016,"Monument Group, LLC",6341,Short-Form,"Keene, Russell T.",,,https://efile.fara.gov/docs/6341-Short-Form-20160318-2.pdf
3/18/2016,"Monument Group, LLC",6341,Short-Form,"Avinger, Katherine",,,https://efile.fara.gov/docs/6341-Short-Form-20160318-12.pdf
3/18/2016,"Monument Group, LLC",6341,Short-Form,"Thomas, Travis",,,https://efile.fara.gov/docs/6341-Short-Form-20160318-4.pdf
3/18/2016,"Monument Group, LLC",6341,Short-Form,"Van Ert, Lauren",,,https://efile.fara.gov/docs/6341-Short-Form-20160318-10.pdf
3/18/2016,"Monument Group, LLC",6341,Short-Form,"Barnhill, Brooke D.",,,https://efile.fara.gov/docs/6341-Short-Form-20160318-8.pdf
3/18/2016,"Monument Group, LLC",6341,Short-Form,"Dunaway, Scott",,,https://efile.fara.gov/docs/6341-Short-Form-20160318-6.pdf
3/17/2016,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Copper, Tarrah",,,https://efile.fara.gov/docs/6170-Short-Form-20160317-100.pdf
3/16/2016,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Cpin, John",,,https://efile.fara.gov/docs/6170-Short-Form-20160316-96.pdf
3/16/2016,Hogan Lovells US LLP,2244,Short-Form,"Oakley, Bruce D.",,,https://efile.fara.gov/docs/2244-Short-Form-20160316-52.pdf
3/16/2016,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Toomey, Molly",,,https://efile.fara.gov/docs/6170-Short-Form-20160316-98.pdf
3/16/2016,Hogan Lovells US LLP,2244,Short-Form,"Wimberly, Mary H.",,,https://efile.fara.gov/docs/2244-Short-Form-20160316-54.pdf
3/15/2016,"BGR Government Affairs, LLC",5430,Short-Form,"Rogers, Edward M. Jr.,",,,https://efile.fara.gov/docs/5430-Short-Form-20160315-184.pdf
3/15/2016,Global Vision Communications,6340,Short-Form,"Woehrle, Shelley S. Hymes",,,https://efile.fara.gov/docs/6340-Short-Form-20160315-2.pdf
3/15/2016,"BGR Government Affairs, LLC",5430,Short-Form,"Birnbaum, Jeffrey",,,https://efile.fara.gov/docs/5430-Short-Form-20160315-182.pdf
3/15/2016,"BGR Government Affairs, LLC",5430,Short-Form,"Mudallali, Amal",,,https://efile.fara.gov/docs/5430-Short-Form-20160315-180.pdf
3/11/2016,"Podesta Group, Inc.",5926,Short-Form,"Podesta, Anthony T.",,,https://efile.fara.gov/docs/5926-Short-Form-20160311-306.pdf
3/11/2016,Taiwan Trade Center New York Inc.,3652,Short-Form,"Su, Cherng Chuan",,,https://efile.fara.gov/docs/3652-Short-Form-20160311-16.pdf
3/11/2016,"Podesta Group, Inc.",5926,Short-Form,"Kauders, Andrew",,,https://efile.fara.gov/docs/5926-Short-Form-20160311-304.pdf
3/7/2016,Manufactured Imports and Investment Promotion Organization (MIPRO),3196,Short-Form,"Yamamoto, Yoshiharu",,,https://efile.fara.gov/docs/3196-Short-Form-20160307-24.pdf
3/4/2016,"Capitol Counsel, LLC",6328,Short-Form,"French, Charles Towner",,,https://efile.fara.gov/docs/6328-Short-Form-20160304-12.pdf
3/4/2016,"Alston & Bird, LLP",5549,Short-Form,"Schroeder, Theodore",,,https://efile.fara.gov/docs/5549-Short-Form-20160304-24.pdf
3/3/2016,"JETRO, New York",1643,Short-Form,"Wakamatsu, Isamu",,,https://efile.fara.gov/docs/1643-Short-Form-20160303-286.pdf
3/2/2016,"Squire Patton Boggs, LLP",2165,Short-Form,"Anderson Jr, Edwin W.",,,https://efile.fara.gov/docs/2165-Short-Form-20160302-610.pdf
3/1/2016,"Sandler, Travis & Rosenberg, P.A.",6309,Short-Form,"Olave, David",,,https://efile.fara.gov/docs/6309-Short-Form-20160301-20.pdf
3/1/2016,"Sandler, Travis & Rosenberg, P.A.",6309,Short-Form,"Steiner, Edward",,,https://efile.fara.gov/docs/6309-Short-Form-20160301-16.pdf
3/1/2016,"Lou Hammond & Associates, Inc.",6306,Short-Form,"Stouffer, Gina",,,https://efile.fara.gov/docs/6306-Short-Form-20160301-6.pdf
3/1/2016,"Sandler, Travis & Rosenberg, P.A.",6309,Short-Form,"Collinson, J. Nicole Bivens",,,https://efile.fara.gov/docs/6309-Short-Form-20160301-22.pdf
3/1/2016,"Daniel J. Edelman, Inc.",3634,Short-Form,"Poulis, Cassandra",,,https://efile.fara.gov/docs/3634-Short-Form-20160301-534.pdf
3/1/2016,"JETRO, New York",1643,Short-Form,"Okazawa, Mamiko",,,https://efile.fara.gov/docs/1643-Short-Form-20160301-284.pdf
3/1/2016,"Daniel J. Edelman, Inc.",3634,Short-Form,"Wasser, Debra",,,https://efile.fara.gov/docs/3634-Short-Form-20160301-532.pdf
3/1/2016,"Sandler, Travis & Rosenberg, P.A.",6309,Short-Form,"Weller, Gerald",,,https://efile.fara.gov/docs/6309-Short-Form-20160301-18.pdf
3/1/2016,"Daniel J. Edelman, Inc.",3634,Short-Form,"Kenyon, Spencer",,,https://efile.fara.gov/docs/3634-Short-Form-20160301-530.pdf
3/1/2016,"Lou Hammond & Associates, Inc.",6306,Short-Form,"Gallagher, Terence",,,https://efile.fara.gov/docs/6306-Short-Form-20160301-8.pdf
2/29/2016,"Bavarian U.S. Offices for Economic Development, LLC",6015,Short-Form,"Rohrberg, Roman",,,https://efile.fara.gov/docs/6015-Short-Form-20160229-6.pdf
2/28/2016,Nineveh Plain Defense Fund,6339,Short-Form,"Yaldiko, Salam",,,https://efile.fara.gov/docs/6339-Short-Form-20160228-12.pdf
2/28/2016,Nineveh Plain Defense Fund,6339,Short-Form,"Younan, Suzan",,,https://efile.fara.gov/docs/6339-Short-Form-20160228-16.pdf
2/28/2016,Nineveh Plain Defense Fund,6339,Short-Form,"Patto, Susan",,,https://efile.fara.gov/docs/6339-Short-Form-20160228-6.pdf
2/28/2016,Nineveh Plain Defense Fund,6339,Short-Form,"Yaco, Yacob G.",,,https://efile.fara.gov/docs/6339-Short-Form-20160228-10.pdf
2/28/2016,Nineveh Plain Defense Fund,6339,Short-Form,"Abbo, Elmer",,,https://efile.fara.gov/docs/6339-Short-Form-20160228-2.pdf
2/28/2016,Nineveh Plain Defense Fund,6339,Short-Form,"Youash, Michael",,,https://efile.fara.gov/docs/6339-Short-Form-20160228-14.pdf
2/28/2016,Nineveh Plain Defense Fund,6339,Short-Form,"David, Alex",,,https://efile.fara.gov/docs/6339-Short-Form-20160228-4.pdf
2/26/2016,"Sanitas International, LLC",5963,Short-Form,"Fryer, Bruce",,,https://efile.fara.gov/docs/5963-Short-Form-20160226-70.pdf
2/26/2016,"Sanitas International, LLC",5963,Short-Form,"Harvin, Christopher",,,https://efile.fara.gov/docs/5963-Short-Form-20160226-68.pdf
2/24/2016,"Global Security and Innovative Strategies, LLC",6335,Short-Form,"McKone, John Thomas",,,https://efile.fara.gov/docs/6335-Short-Form-20160224-24.pdf
2/24/2016,"Global Security and Innovative Strategies, LLC",6335,Short-Form,"Burke, Dennis",,,https://efile.fara.gov/docs/6335-Short-Form-20160224-18.pdf
2/24/2016,"Global Security and Innovative Strategies, LLC",6335,Short-Form,"Kroloff, Noah",,,https://efile.fara.gov/docs/6335-Short-Form-20160224-20.pdf
2/24/2016,"Global Security and Innovative Strategies, LLC",6335,Short-Form,"Kinney, Francis Xavier",,,https://efile.fara.gov/docs/6335-Short-Form-20160224-22.pdf
2/24/2016,"Global Security and Innovative Strategies, LLC",6335,Short-Form,"Aguilar, David V.",,,https://efile.fara.gov/docs/6335-Short-Form-20160224-16.pdf
2/23/2016,"McGuireWoods Consulting, LLC",6295,Short-Form,"Greer, Lauren C.",,,https://efile.fara.gov/docs/6295-Short-Form-20160223-10.pdf
2/19/2016,Bermuda Tourism Authority,430,Short-Form,"Cailor, Tiffani Keir",,,https://efile.fara.gov/docs/430-Short-Form-20160219-42.pdf
2/11/2016,"Beef + Lamb New Zealand, Ltd.",2526,Short-Form,"Meikle, Terry J.",,,https://efile.fara.gov/docs/2526-Short-Form-20160211-28.pdf
2/10/2016,"JETRO, Atlanta",4069,Short-Form,"Lammers, Naoko",,,https://efile.fara.gov/docs/4069-Short-Form-20160210-16.pdf
2/10/2016,"Squire Patton Boggs, LLP",2165,Short-Form,"Garrett, John C.",,,https://efile.fara.gov/docs/2165-Short-Form-20160210-606.pdf
2/10/2016,"Squire Patton Boggs, LLP",2165,Short-Form,"Ervin, Clark Kent",,,https://efile.fara.gov/docs/2165-Short-Form-20160210-608.pdf
2/9/2016,Kobe Trade Information Office,2438,Short-Form,"Nave, Andrew",,,https://efile.fara.gov/docs/2438-Short-Form-20160209-18.pdf
2/9/2016,"KP Public Affairs, LLC",6248,Short-Form,"Hayes, Gregory",,,https://efile.fara.gov/docs/6248-Short-Form-20160209-16.pdf
2/8/2016,"Independent Diplomat, Inc.",5860,Short-Form,"Dobson, Michael",,,https://efile.fara.gov/docs/5860-Short-Form-20160208-54.pdf
2/8/2016,"Independent Diplomat, Inc.",5860,Short-Form,"Subramanian, Narayan Swamy",,,https://efile.fara.gov/docs/5860-Short-Form-20160208-52.pdf
2/8/2016,"Independent Diplomat, Inc.",5860,Short-Form,"Scott, Nick",,,https://efile.fara.gov/docs/5860-Short-Form-20160208-50.pdf
2/8/2016,Ketchum Inc. NY,5758,Short-Form,"Mann, Nicole",,,https://efile.fara.gov/docs/5758-Short-Form-20160208-414.pdf
2/5/2016,"Sandler Trade, LLC",6180,Short-Form,"Chen, Sylvia",,,https://efile.fara.gov/docs/6180-Short-Form-20160205-14.pdf
2/5/2016,Law Offices of Robert Kelley,6338,Short-Form,"Kelley, Robert",,,https://efile.fara.gov/docs/6338-Short-Form-20160205-2.pdf
2/4/2016,Japan National Tourism Organization,769,Short-Form,"Yoneda, Hiromi",,,https://efile.fara.gov/docs/769-Short-Form-20160204-40.pdf
2/4/2016,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Threadgill, Tyler",,,https://efile.fara.gov/docs/6170-Short-Form-20160204-94.pdf
2/4/2016,VisitDenmark,634,Short-Form,"Simonsen, Kathrine",,,https://efile.fara.gov/docs/634-Short-Form-20160204-26.pdf
2/4/2016,"JETRO, New York",1643,Short-Form,"Arce, Asuka",,,https://efile.fara.gov/docs/1643-Short-Form-20160204-282.pdf
2/4/2016,Japan National Tourism Organization,769,Short-Form,"Tachibana, Mizuki",,,https://efile.fara.gov/docs/769-Short-Form-20160204-42.pdf
1/29/2016,"Levick Strategic Communications, LLC",6228,Short-Form,"Madden, Bryant",,,https://efile.fara.gov/docs/6228-Short-Form-20160129-66.pdf
1/28/2016,Quebec Government Office,1787,Short-Form,"Kazlauskas, Kirsten Constance",,,https://efile.fara.gov/docs/1787-Short-Form-20160128-196.pdf
1/28/2016,Quebec Government Office,1787,Short-Form,"Larouche, Benoit",,,https://efile.fara.gov/docs/1787-Short-Form-20160128-200.pdf
1/28/2016,"Glover Park Group, LLC",5666,Short-Form,"Cox, Oliver",,,https://efile.fara.gov/docs/5666-Short-Form-20160128-176.pdf
1/28/2016,Quebec Government Office,1787,Short-Form,"MacKay, Elizabeth",,,https://efile.fara.gov/docs/1787-Short-Form-20160128-202.pdf
1/28/2016,Quebec Government Office,1787,Short-Form,"Dignard, Daniel",,,https://efile.fara.gov/docs/1787-Short-Form-20160128-198.pdf
1/27/2016,Hogan Lovells US LLP,2244,Short-Form,"Calamaro, Raymond S.",,,https://efile.fara.gov/docs/2244-Short-Form-20160127-50.pdf
1/26/2016,"Levick Strategic Communications, LLC",6228,Short-Form,"Callan, Tim",,,https://efile.fara.gov/docs/6228-Short-Form-20160126-64.pdf
1/20/2016,"California Strategies, LLC",6337,Short-Form,"Larson, Stephen",,,https://efile.fara.gov/docs/6337-Short-Form-20160120-2.pdf
1/20/2016,"California Strategies, LLC",6337,Short-Form,"McEfee, Camden S.",,,https://efile.fara.gov/docs/6337-Short-Form-20160120-4.pdf
1/15/2016,Barbados Investment & Development Corp. Barbados Tourism,1995,Short-Form,"Roach, Petra L.",,,https://efile.fara.gov/docs/1995-Short-Form-20160115-32.pdf
1/15/2016,Barbados Investment & Development Corp. Barbados Tourism,1995,Short-Form,"Gittens, Leslie",,,https://efile.fara.gov/docs/1995-Short-Form-20160115-30.pdf
1/14/2016,"Cloakroom Advisors, LLC",6336,Short-Form,"Hartley, Gregg L.",,,https://efile.fara.gov/docs/6336-Short-Form-20160114-2.pdf
1/14/2016,"Cloakroom Advisors, LLC",6336,Short-Form,"Fox, William R.",,,https://efile.fara.gov/docs/6336-Short-Form-20160114-4.pdf
1/13/2016,Ogilvy Public Relations Worldwide,5807,Short-Form,"Mullins, Tara",,,https://efile.fara.gov/docs/5807-Short-Form-20160113-672.pdf
1/13/2016,"Capitol Counsel, LLC",6328,Short-Form,"Olander, David",,,https://efile.fara.gov/docs/6328-Short-Form-20160113-10.pdf
1/13/2016,Ogilvy Public Relations Worldwide,5807,Short-Form,"Martinez-Malavet, Suzzette M.",,,https://efile.fara.gov/docs/5807-Short-Form-20160113-670.pdf
1/13/2016,Ogilvy Public Relations Worldwide,5807,Short-Form,"Zumwalt, Denee",,,https://efile.fara.gov/docs/5807-Short-Form-20160113-664.pdf
1/13/2016,"DUTKO WORLDWIDE, LLC DBA GRAYLING",6270,Short-Form,"Fullem, Michael",,,https://efile.fara.gov/docs/6270-Short-Form-20160113-26.pdf
1/13/2016,Ogilvy Public Relations Worldwide,5807,Short-Form,"Cheney, Kerry",,,https://efile.fara.gov/docs/5807-Short-Form-20160113-666.pdf
1/13/2016,Ogilvy Public Relations Worldwide,5807,Short-Form,"Greco, Kristen",,,https://efile.fara.gov/docs/5807-Short-Form-20160113-668.pdf
